gene_id	pvalue	padj	log2FoldChange	baseMean	rank	rank_frac	neglog10_pvalue	distance_to_line	selected_by_bend
ENSMUSG00000022309	0.0036712812363744	0.0131587448689288	-0.607867647017558	399.820880734733	5989	0.27896575821104125	2.4351823453442334	0.7129130674282854	False
ENSMUSG00000031595	0.0036778954523211	0.0131802510483347	-0.816776622494085	191.242415221196	5990	0.27901234567901234	2.4344006201564974	0.7128690859554405	False
ENSMUSG00000031714	0.0036796904886763	0.0131844827290812	0.206302725555779	3279.48090298114	5991	0.27905893314698343	2.434188709781111	0.7128232051103236	False
ENSMUSG00000087178	0.0036880656941648	0.0132122860799304	-0.415067373901466	79.700147021684	5992	0.2791055206149546	2.433201351620805	0.7127799090769544	False
ENSMUSG00000021943	0.0036888815759141	0.0132130038225553	-0.830129046725923	150.407731960561	5993	0.2791521080829257	2.433105286695822	0.7127336420824578	False
ENSMUSG00000121691	0.003690740869167	0.0132174580409642	-0.859727744364353	15.169546167477	5994	0.2791986955508968	2.4328864460103885	0.7126877843382473	False
ENSMUSG00000021188	0.0036938031857733	0.0132262183796179	0.176372882976841	3203.36992421743	5995	0.2792452830188679	2.4325262484761065	0.7126423977809443	False
ENSMUSG00000097697	0.0037169122172483	0.0133067441053123	-0.591895488495665	33.0620656914144	5996	0.27929187048683907	2.429817695566865	0.7126048390318825	False
ENSMUSG00000121786	0.003718720934016	0.0133109994279786	-0.603604777594805	47.210465828864	5997	0.27933845795481016	2.4296064114136393	0.7125589560993699	False
ENSMUSG00000101955	0.0037222052436327	0.0133206389028951	1.68994082362234	5.09749620736321	5998	0.27938504542278125	2.429199683403107	0.7125137246428022	False
ENSMUSG00000074483	0.0037226550255505	0.0133206389028951	-4.14014837650313	55.1582328639993	5999	0.2794316328907524	2.429147207520918	0.7124673123522944	False
ENSMUSG00000083477	0.0037273425088662	0.0133351890492206	0.766824405292402	18.7098444752133	6000	0.2794782203587235	2.4286006977006784	0.7124225468325324	False
ENSMUSG00000097999	0.003734704299854	0.0133593005333557	0.983094155099297	14.5028050484742	6001	0.27952480782669464	2.4277437783266334	0.712378816005598	False
ENSMUSG00000026966	0.0037593778121969	0.0134441113025631	0.113446820946673	1465.27029093292	6002	0.27957139529466574	2.424884026106608	0.7123417612514699	False
ENSMUSG00000072872	0.0037596664562231	0.0134441113025631	0.168254686990487	922.920485103851	6003	0.27961798276263683	2.424850682372112	0.712295285187487	False
ENSMUSG00000020176	0.0037644333410515	0.0134589150731199	0.219257006312515	2421.95252516368	6004	0.279664570230608	2.424300388753046	0.7122505322803184	False
ENSMUSG00000038146	0.0037745144798209	0.0134927107117128	0.45060737594818	499.27290045577	6005	0.27971115769857907	2.4231389042455365	0.7122078166649177	False
ENSMUSG00000108014	0.0037771317605624	0.0134998185767955	1.08320971920898	12.0732521754209	6006	0.2797577451665502	2.4228378650832254	0.7121622329141247	False
ENSMUSG00000036501	0.0037837714175487	0.013521298027152	0.130961368874867	6616.72293137732	6007	0.2798043326345213	2.422075107760672	0.71211818821541	False
ENSMUSG00000033088	0.0037862252804091	0.0135278148916883	0.307845753932395	1278.82586624359	6008	0.2798509201024924	2.421793549081199	0.712072539530031	False
ENSMUSG00000054169	0.0037909735704814	0.0135425259883432	-0.356245007400728	461.741495897884	6009	0.27989750757046356	2.421249243332494	0.7120277666634042	False
ENSMUSG00000001105	0.0038004032521652	0.0135739527805288	-0.158375303511362	1315.73001937976	6010	0.27994409503843465	2.4201703189362163	0.7119847758491449	False
ENSMUSG00000069520	0.0038067198667509	0.0135942357351518	-0.10894749082983	3082.3821812849	6011	0.2799906825064058	2.4194490813680893	0.7119405927520089	False
ENSMUSG00000027593	0.0038073486089505	0.0135942357351518	-0.0923910386323157	8500.07761462159	6012	0.2800372699743769	2.419377356436978	0.7118942446246452	False
ENSMUSG00000108660	0.003808139032186	0.0135947966846674	-0.618957948271299	39.1877682156916	6013	0.280083857442348	2.4192872042452986	0.7118479579211457	False
ENSMUSG00000117113	0.0038195393116627	0.0136332276129287	0.432081276643288	87.0057179693306	6014	0.28013044491031913	2.417989015744869	0.7118056979832178	False
ENSMUSG00000120166	0.0038203431394914	0.0136338297310594	0.170089783868535	460.079444891513	6015	0.2801770323782902	2.4178976274299506	0.7117594154001066	False
ENSMUSG00000021822	0.0038217895136477	0.0136367243517224	0.267598295623174	659.08538530116	6016	0.2802236198462614	2.4177332355380905	0.7117133761609147	False
ENSMUSG00000054715	0.0038267850732249	0.0136522799371524	0.203623904908798	402.989776921381	6017	0.28027020731423247	2.417165928717125	0.7116686799641075	False
ENSMUSG00000050608	0.0038275136172219	0.0136526100543846	-0.115072250367032	4524.18944307202	6018	0.28031679478220356	2.4170832555287713	0.711622368330734	False
ENSMUSG00000020644	0.0038342021934426	0.0136721546789595	-0.280566919501123	1370.72549530745	6019	0.2803633822501747	2.416324988698169	0.7115783086637949	False
ENSMUSG00000100017	0.0038342668017952	0.0136721546789595	-0.366574446369607	112.763220384102	6020	0.2804099697181458	2.4163176706660985	0.7115317458479472	False
ENSMUSG00000036833	0.0038420270395632	0.0136975506446212	-0.233618303943852	276.659424944368	6021	0.28045655718611695	2.4154395829694404	0.7114880855817005	False
ENSMUSG00000087651	0.0038431530782496	0.0136983489694673	-0.452407776231052	215.228006510538	6022	0.28050314465408804	2.415312316624627	0.7114419225913652	False
ENSMUSG00000120081	0.0038435272450899	0.0136983489694673	0.190691281599257	713.028365424308	6023	0.2805497321220592	2.4152700360594554	0.711395476316654	False
ENSMUSG00000107134	0.0038534266167815	0.013731350557077	-0.363405826480778	151.019504200827	6024	0.2805963195900303	2.4141529071412697	0.7113526128501013	False
ENSMUSG00000086728	0.0038550772053272	0.0137349522472288	-0.664271400649742	30.1093914165276	6025	0.2806429070580014	2.4139669199445875	0.7113066455948635	False
ENSMUSG00000030980	0.0038589156806039	0.0137463464984805	-0.123776155412711	1621.30356322232	6026	0.2806894945259725	2.4135347108944023	0.7112614990746279	False
ENSMUSG00000038172	0.0038666147459646	0.0137714869979885	0.224422493226928	4909.03858349762	6027	0.2807360819939436	2.4126690971373463	0.711217797228811	False
ENSMUSG00000039153	0.0038720121416623	0.0137884227990916	0.318544945360745	311.722727368688	6028	0.28078266946191477	2.4120632895225618	0.711173229367278	False
ENSMUSG00000087177	0.0038740968539323	0.0137935583125744	-0.112389607413829	1143.81895010927	6029	0.28082925692988586	2.411829525949756	0.7111274213657521	False
ENSMUSG00000079669	0.0038788374694571	0.0138081467859648	-0.191091405491084	498.779310403276	6030	0.28087584439785696	2.411298417769561	0.7110826045074721	False
ENSMUSG00000032570	0.0038851673033175	0.0138283868899046	0.103965294397348	8592.96184737298	6031	0.2809224318658281	2.410590274844238	0.7110383777617667	False
ENSMUSG00000041798	0.0038887419306311	0.0138388153652069	-0.679311686521352	32.6911954773724	6032	0.2809690193337992	2.410190877068974	0.7109931218712157	False
ENSMUSG00000034192	0.0038917369794928	0.0138471781869374	-0.180732531444387	442.93469236409	6033	0.28101560680177035	2.409856518921374	0.7109476491830968	False
ENSMUSG00000046182	0.0038958022615581	0.013857789404921	-0.326653397440929	419.598682282207	6034	0.28106219426974144	2.4094030946305764	0.7109025733799413	False
ENSMUSG00000086643	0.0038960103912558	0.013857789404921	-0.721220569887101	23.2920127101119	6035	0.28110878173771253	2.4093798934620474	0.710856063507591	False
ENSMUSG00000037296	0.0038992835777446	0.0138671340755244	-0.156397421959212	1193.79489634229	6036	0.2811553692056837	2.4090151793359293	0.7108106920055112	False
ENSMUSG00000039680	0.0039098215827779	0.0139023074533563	-0.169374420037997	1157.71763698976	6037	0.2812019566736548	2.407843060349136	0.7107680118381801	False
ENSMUSG00000144291	0.0039151367208214	0.0139184086631205	0.190693401870881	558.777065966492	6038	0.2812485441416259	2.4072530673067973	0.7107233912616953	False
ENSMUSG00000039686	0.0039156466000458	0.0139184086631205	-0.133880177941906	3108.38657427626	6039	0.281295131609597	2.407196511602257	0.7106769925705207	False
ENSMUSG00000087259	0.0039209268191243	0.0139348700495568	-0.309314464174011	677.16997907279	6040	0.2813417190775681	2.4066112633736236	0.7106323561780772	False
