contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0032652	regulation of interleukin-1 production	0.025003742592910428	107	736	13	25907	['GO:0001817', 'GO:0032612']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-9006934	Signaling by Receptor Tyrosine Kinases	0.025315940076763126	386	384	35	8469	['REAC:R-MMU-162582']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048598	embryonic morphogenesis	0.02614976180656248	651	736	39	25907	['GO:0009653', 'GO:0009790']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043170	macromolecule metabolic process	0.02620195966120375	12107	736	401	25907	['GO:0008152']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0002253	activation of immune response	0.026249392755800106	533	736	34	25907	['GO:0002376', 'GO:0050778']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	KEGG	KEGG:04210	Apoptosis	0.026800621182221283	136	362	15	9330	['KEGG:00000']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	KEGG	KEGG:00970	Aminoacyl-tRNA biosynthesis	0.027122766602876477	44	362	8	9330	['KEGG:00000']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.027295812339304205	272	736	22	25907	['GO:0043491', 'GO:1902531']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:1903828	negative regulation of protein localization	0.02836726890056872	233	736	20	25907	['GO:0008104', 'GO:0032880', 'GO:0048523']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043549	regulation of kinase activity	0.028574052452271594	195	736	18	25907	['GO:0042325', 'GO:0051338']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:1901342	regulation of vasculature development	0.028800909083046878	314	736	24	25907	['GO:0001944', 'GO:2000026']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0071692	protein localization to extracellular region	0.029146109724615638	422	736	29	25907	['GO:0008104']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0045089	positive regulation of innate immune response	0.02982462454254058	357	736	26	25907	['GO:0002833', 'GO:0031349', 'GO:0032103', 'GO:0045087', 'GO:0045088', 'GO:0050778']
