gene_id	pvalue	padj	log2FoldChange	baseMean	rank	rank_frac	neglog10_pvalue	distance_to_line	selected_by_source_constrained_bend	branch	source_gene_symbol	source_symbol_norm	source_log2fc_control	source_log2fc_cko	source_rss_shift	source_rss_sign	direction_consistent_with_source_rss	appears_in_retained_go_terms	appears_in_anchor_gene_table
ENSMUSG00000039364	4.4674383355144995e-41	4.37890553927645e-39	1.88078063899416	282.517515015456	13	0.011695906432748537	40.34994143338989	0.8460507496327043	True	WT/FF	SECTM1B	SECTM1B	1.87410908784227	2.22738000452285	0.35327091668057986	positive	True	True	False
ENSMUSG00000023387	1.27944038819329e-38	1.15396921735114e-36	2.35975810452752	97.8304266714923	14	0.012670565302144249	37.8929799439947	0.8537377289914799	True	WT/FF	KCNK16	KCNK16	2.37123525607778	2.82437514916805	0.45313989309027036	positive	True	True	False
ENSMUSG00000029321	1.9892347132603e-38	1.7792046814519002e-36	1.06655162659122	668.561526583977	15	0.01364522417153996	37.70131397069164	0.8534387644903064	True	WT/FF	SLC10A6	SLC10A6	1.01078045546905	1.31964083088104	0.30886037541198985	positive	True	True	False
ENSMUSG00000034783	1.19148524088187e-37	1.04821402380206e-35	3.72937979145642	54.757532016138	16	0.014619883040935672	36.92391133295937	0.8552047226827137	True	WT/FF	CD207	CD207	3.54087698970461	4.52501367867959	0.9841366889749801	positive	True	True	False
ENSMUSG00000106350	3.4513347621433998e-37	2.95144008053461e-35	1.59483592317919	260.520731767091	17	0.015594541910331383	36.462012914281225	0.8558584202614198	True	WT/FF	KIF19B	KIF19B	1.52402376991837	2.17057650602648	0.6465527361081098	positive	True	True	False
ENSMUSG00000103523	4.91197944481067e-35	3.87649083684948e-33	3.49592765164031	40.500388760953	18	0.016569200779727095	34.30874345925776	0.8624747810099622	True	WT/FF	2210017I01RIK	2210017I01RIK	3.14602799945508	3.46441057538157	0.3183825759264898	positive	True	True	False
ENSMUSG00000028255	1.33177650550299e-32	9.65807921186733e-31	3.56382903617989	41.9654622701542	19	0.017543859649122806	31.875568650969537	0.8700779041572257	True	WT/FF	CLCA1	CLCA1	3.27251753219739	3.82457942482227	0.5520618926248804	positive	True	True	False
ENSMUSG00000037411	1.88252178106442e-28	1.20268489739074e-26	4.17405791563264	954.657096351988	20	0.018518518518518517	27.72525999024473	0.8837345132396194	True	WT/FF	SERPINE1	SERPINE1	4.16117107981447	3.26160312553979	-0.89956795427468	negative	True	True	False
ENSMUSG00000031383	5.67368728252133e-27	3.27396159157534e-25	3.98451288933956	29.4880205943383	21	0.01949317738791423	26.246134604955056	0.8879742848605325	True	WT/FF	DUSP9	DUSP9	3.7986357694871	4.72533269427622	0.9266969247891206	positive	True	True	False
ENSMUSG00000024803	1.65793442931779e-26	9.34100274533747e-25	4.26891209431311	39.6574137235373	22	0.02046783625730994	25.78043264962928	0.8886413912108189	True	WT/FF	ANKRD1	ANKRD1	4.03198390148895	4.66916006929476	0.6371761678058103	positive	True	True	False
ENSMUSG00000027919	1.31932080099214e-25	6.92433748510933e-24	6.42636891621486	51.5193639826028	23	0.021442495126705652	24.87964959023014	0.8908423077183111	True	WT/FF	LCE1G	LCE1G	4.31988483775046	5.23621122504233	0.9163263872918694	positive	False	True	False
ENSMUSG00000044667	2.00361733718163e-25	1.0388804289840801e-23	0.974413965541499	533.592553098279	24	0.022417153996101363	24.698185219041946	0.8905073790697704	True	WT/FF	PLPPR4	PLPPR4	0.929924169120289	1.23408924429171	0.304165075171421	positive	True	True	False
ENSMUSG00000026247	7.62890669311869e-25	3.8084211877787403e-23	2.94002258868604	315.809457496734	25	0.023391812865497075	24.11753769679836	0.8915797079783653	True	WT/FF	ECEL1	ECEL1	2.98232219486478	3.51542936799815	0.5331071731333701	positive	True	True	False
ENSMUSG00000039910	2.42758819389063e-24	1.16839928632413e-22	1.19629723383933	1024.63374992411	26	0.024366471734892786	23.614824983284315	0.8923772899487226	True	WT/FF	CITED2	CITED2	1.14336522603794	0.709016238597918	-0.43434898744002215	negative	True	True	False
ENSMUSG00000024517	5.12361407325338e-24	2.4066411312135003e-22	4.44600939009446	30.3608456360142	27	0.025341130604288498	23.290423590123414	0.8925462633407207	True	WT/FF	GRP	GRP	4.5650003211906	4.09976670453528	-0.46523361665532015	negative	False	True	False
ENSMUSG00000058354	6.7148864950777e-23	2.97199491759459e-21	9.6213374865642	61.801105758582	28	0.02631578947368421	22.172961324019546	0.8955110483890147	True	WT/FF	KRT6A	KRT6A	9.66604379647563	9.24116841758154	-0.4248753788940913	negative	True	True	False
ENSMUSG00000061039	1.57638399564683e-22	6.76773177011098e-21	1.28048865503344	475.087971247752	29	0.02729044834307992	21.802337982990366	0.8958429700048324	True	WT/FF	OR8B53	OR8B53	1.26104889599284	1.72115347578259	0.46010457978974983	positive	True	True	False
ENSMUSG00000004105	1.81298537086354e-22	7.721734914872391e-21	1.24041244470749	1975.25647285144	30	0.028265107212475632	21.741605700250258	0.8950824193243795	True	WT/FF	ANGPTL2	ANGPTL2	1.10049276886442	0.779225242578974	-0.32126752628544597	negative	True	True	False
ENSMUSG00000059816	3.5795394919263297e-22	1.49200766473185e-20	3.41092206639184	26.9512960755784	31	0.029239766081871343	21.446172841786147	0.8951492686931983	True	WT/FF	SHISAL2A	SHISAL2A	3.60916631300215	3.93502721373355	0.3258609007313997	positive	True	False	False
ENSMUSG00000027800	4.43016135929008e-22	1.8274349936471602e-20	1.2286333428126	1383.95417050635	32	0.030214424951267055	21.353580455227707	0.8945010358091027	True	WT/FF	TM4SF1	TM4SF1	1.17711435979611	0.593001327711489	-0.5841130320846211	negative	True	True	False
ENSMUSG00000038676	5.67369493705215e-22	2.3066578696735102e-20	4.25377179649384	24.4984527287889	33	0.031189083820662766	21.24613401903657	0.8939051685460118	True	WT/FF	UCN	UCN	4.40829573201756	3.92730857402449	-0.48098715799307	negative	True	True	False
ENSMUSG00000040148	5.44864978151691e-21	2.1036100037777301e-19	8.79730073964167	40.3753303851325	34	0.03216374269005848	20.263711105996183	0.8963938935461627	True	WT/FF	HMX3	HMX3	8.58480504090827	7.39689044344255	-1.1879145974657197	negative	True	True	False
ENSMUSG00000073747	1.17187234997312e-19	4.0969726163718095e-18	1.14158197410514	131.184844467752	35	0.03313840155945419	18.931119692687847	0.9001170826437339	True	WT/FF	ZPLD2	ZPLD2	1.05070321846752	1.53569979961216	0.48499658114463995	positive	True	True	False
ENSMUSG00000010086	1.90757359230466e-19	6.59387676850432e-18	-0.785971724729043	4555.06883756042	36	0.0341130604288499	18.71951869839782	0.8998883959307421	True	WT/FF	RNF112	RNF112	-0.759833227977373	-0.458084628806987	0.30174859917038593	positive	True	True	False
ENSMUSG00000038331	6.388457908700271e-19	2.1360535431177602e-17	2.85721740029778	96.2098566277148	37	0.03508771929824561	18.194603962274567	0.9007642476477503	True	WT/FF	SATB2	SATB2	2.64247063159373	2.28007266750061	-0.3623979640931201	negative	True	True	False
