gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032011	85101.0541720352	1.16788576202631	0.0577011415250315	20.2402540254713	4.3293219023102e-91	7.31265762519216e-87
ENSMUSG00000054423	26411.1966484768	-1.12524188136704	0.0565859108406106	-19.8855486224581	5.42853058203066e-88	4.58466550305399e-84
ENSMUSG00000071547	290.058023437387	0.494898548080755	0.0765015271176006	6.46913292750328	9.8566860406692e-11	5.54964279709812e-07
ENSMUSG00000037428	16683.7522086158	-0.427349057682547	0.069042394273787	-6.18966161555606	6.02935065196795e-10	2.54604404655976e-06
ENSMUSG00000021721	736.109369998505	-0.38187217721178	0.0622334082443875	-6.13612829482497	8.4556879267455e-10	2.85650049541317e-06
ENSMUSG00000066113	343.552194222797	1.00339132183029	0.166906643266014	6.01169193865513	1.83596963560113e-09	5.16856051915644e-06
ENSMUSG00000021675	6807.00530093294	-0.258541974333091	0.0437146587548922	-5.9143084195792	3.33272890176879e-09	8.0418748399681e-06
ENSMUSG00000034910	626.124838111709	0.311732293906425	0.053430346764436	5.83436778504906	5.39949032132578e-09	1.14003488771892e-05
ENSMUSG00000037362	3474.04167500216	1.95183723378299	0.34097931093254	5.72421015352788	1.03916053299998e-08	1.7663968861801e-05
ENSMUSG00000039084	281.172985047038	3.05360361027507	0.534011197449507	5.71823891495048	1.07633736685091e-08	1.7663968861801e-05
ENSMUSG00000062542	10768.6288298582	-0.208094193177368	0.0364634381552198	-5.70692736904128	1.15033839014748e-08	1.7663968861801e-05
ENSMUSG00000054889	48.774280820478	3.00042636843903	0.533845822379683	5.62039870437548	1.90517269879122e-08	2.68168933794021e-05
ENSMUSG00000037697	4465.50885451883	-0.2687297724693	0.0483119622763502	-5.56238579033767	2.66111188183697e-08	3.45760313816218e-05
ENSMUSG00000032939	6348.76048046223	-0.171705037835919	0.0311032230596628	-5.5204901918541	3.38055263975652e-08	4.07863675986625e-05
ENSMUSG00000040732	264.589642080553	0.808492650986179	0.147262177927577	5.49015818157867	4.01573937022245e-08	4.52199024682849e-05
ENSMUSG00000070576	83.618507110194	1.64890595592466	0.308794472161839	5.3398169480847	9.30404765683152e-08	9.82216681072132e-05
ENSMUSG00000001420	11064.3872077762	-0.211280193240375	0.0398772416678946	-5.29826498532566	1.16908222990948e-07	0.000116158634972948
ENSMUSG00000059991	9142.41596863668	-0.275029871352051	0.0534115252433616	-5.14926076532955	2.61515094796362e-07	0.000224122717989769
ENSMUSG00000031849	1380.19567686289	1.3472713143515	0.262186860046809	5.13859204885772	2.76804594078783e-07	0.000224122717989769
ENSMUSG00000031842	518.166104058393	-0.391176399172671	0.076167288914247	-5.1357532183281	2.8101621916543e-07	0.000224122717989769
ENSMUSG00000074199	206.203043613713	3.07992497106757	0.600719755708924	5.12705790311969	2.94305023360853e-07	0.000224122717989769
ENSMUSG00000052504	161.087995285593	1.27157566605821	0.248327035527723	5.12056878283899	3.04615483191268e-07	0.000224122717989769
ENSMUSG00000045136	30567.1848252027	-0.176543677111386	0.0344871912292401	-5.11910859709859	3.06983164171192e-07	0.000224122717989769
ENSMUSG00000079355	31.9168720505826	1.88359469250476	0.368451838068163	5.11218698861886	3.184503718995e-07	0.000224122717989769
ENSMUSG00000056481	387.326277313124	1.7416336824133	0.341976674266245	5.09284349919535	3.52732853261109e-07	0.000238320424977336
