gene_id	SRR35329977	SRR35329978	SRR35329979	SRR35329980	SRR35329981	SRR35329982	SRR35329983	SRR35329984	SRR35329985	SRR35329986	SRR35329987	SRR35329988	SRR35329989	SRR35329990	SRR35329991	SRR35329992	SRR35329993	SRR35329994	SRR35329995	SRR35329996
ENSMUSG00000000093	11.3371951231319	11.265594609162	11.3971207096193	11.2889841186635	11.1886962419497	11.1356095903122	11.3070312993063	11.3729101353292	11.3082102328279	11.4411428524771	11.3354520296623	11.2618136281599	11.3922345295706	11.2023869145177	11.4403238631372	11.3471570024232	11.3546268920241	11.2388040949136	11.456592888734	11.2222441453897
ENSMUSG00000000094	8.7892314772065	8.71253770957246	8.90303041721127	8.89366072813415	8.8990728773184	8.7734142134468	8.83276442447091	8.76570180923329	8.76663473579341	8.81410791623688	8.85465642092078	8.84909904127527	8.94898927767074	8.80439643579388	8.75802354419398	8.82647990956113	8.73577154039018	8.72700361857489	8.70368888339711	8.79454661593428
ENSMUSG00000000120	15.4102122733562	15.5151333268825	15.5090859488201	15.5347478850147	15.6016613589534	15.5257149129664	15.4050329562808	15.4041359377727	15.3087466293506	15.4025402616359	15.3769413706674	15.5220816933361	15.5783040037051	15.4927633749261	15.3980604090639	15.4152732005549	15.4931386202471	15.4164624873748	15.473615412535	15.4457952606165
ENSMUSG00000000125	8.87272848159008	8.96949958530049	8.99442132303009	9.06430879039766	9.02493594010626	8.98390845238559	8.89478232364433	8.95170544103437	8.96128348392225	8.98709353639534	8.84711169653348	8.97721690171035	8.9862659244501	8.99941129628362	8.92962182440268	8.95664773347932	8.92773386236782	8.88026541877268	8.95990366803826	9.00131059551295
ENSMUSG00000000126	10.9761021669921	10.9018345214058	10.6071186649185	10.6127101880635	10.6278979479589	10.9182694746501	10.8018783044475	10.9443246889908	10.8594229194979	10.8536929268397	10.9508553334093	10.6556744320184	10.6455397960372	10.7509283836203	10.795873848121	10.9110207575439	10.8604857501333	10.7943806322728	10.7646125012944	10.672996121013
ENSMUSG00000000127	11.1056661114515	11.1346188075094	11.0281591241027	11.1525594950441	11.0679731150439	11.1210531944202	11.0781927576508	11.0928161785029	11.0372823383786	11.0846536162997	11.0844439789281	11.1419383401953	11.0362627318691	11.0599613524796	11.0491755691256	11.0844265745505	11.0923835857827	11.1178896449718	11.0498770406973	11.0821271855992
ENSMUSG00000000131	12.5454804220891	12.5645701148354	12.505221694907	12.5426812320377	12.4828733660508	12.5222022005506	12.5111494662992	12.5804400299801	12.2573170825738	12.4903118482587	12.5219585891602	12.5052417420906	12.4530544498559	12.3688703748271	12.4829768776484	12.5141974227531	12.563963070728	12.523325302647	12.3680395010193	12.4519039857704
ENSMUSG00000000134	12.2271804680432	12.1711666276567	11.8185427858159	11.8540999896162	11.8525416801731	11.8567581284733	12.0809042153619	12.1191018477163	11.765936484561	12.1829656373191	12.1589084638369	11.881161820641	11.8112920100918	11.7369618024475	12.173084848255	12.1326935424154	12.17899861971	12.1736873176029	11.7604153338817	11.7136125493949
ENSMUSG00000000142	10.1164756554385	10.0374586015794	10.3288906240046	10.2952624523517	10.1771162113358	10.2470872416622	10.1428662826019	10.082460551003	10.1624817049564	10.0901428750372	10.0500996521882	10.2970740290004	10.298349229269	10.299520062706	10.2005697914207	10.0519824850959	10.019770752901	10.0776719991995	10.3295844439456	10.2400346171691
ENSMUSG00000000148	11.1350841600884	11.1665824196288	10.9792890063283	11.0292276340432	11.0000861124008	10.8853352658921	11.0945199160842	11.0356864921393	10.7717265725882	11.0863110036294	11.1840342254786	10.9553152390358	10.9428194134963	10.8848486784902	11.0617768261334	11.0636213926096	11.0617647599866	11.0949696506385	10.8578207395495	10.9146666888741
ENSMUSG00000000149	12.8433035071966	12.8884031434165	12.9804718046384	12.9912048177558	12.9902789080185	13.0373789526915	12.8990789326114	12.92896922581	12.882686799568	12.8568383643124	12.9163605710019	12.9910584884098	12.9943953575267	12.9733796675222	12.9095054754714	12.8975444442176	12.8773733520456	12.801271677981	12.986657028909	12.9638928263081
ENSMUSG00000000154	10.3767778228624	10.4544833716005	10.4954525937945	10.5312748017225	10.5669614685899	10.4422184237973	10.3635186184721	10.4425009613821	10.4447365765794	10.3204580808015	10.4954183951399	10.5694901562788	10.4599418582683	10.5681341760506	10.357574682317	10.386146125423	10.4216520534423	10.5107062870564	10.4465573435786	10.4304283316312
ENSMUSG00000000157	9.29814761651249	9.00466007820051	8.84650114807406	8.99135737014421	8.87698782861396	9.256872155347	8.95382876499041	8.84168206271449	9.36291073268384	9.03070091326404	9.08431170967527	8.83845970765859	8.88969928211179	9.01295672737526	9.25050140732258	9.14977062403157	9.10572637597542	8.98100710860166	9.22028197206863	9.11804411701739
ENSMUSG00000000167	9.12830560695159	9.15414946638496	9.11364612976728	9.19420314834463	9.16762796148871	9.19214068047058	9.10246178528459	9.16656362485194	9.23137551675748	9.10138213334128	9.1928887810769	9.11858513463332	9.12640117491944	9.18079284893767	9.16820104990818	9.10375725263997	9.23398504258138	9.1829557469251	9.20414318689868	9.12787114229756
ENSMUSG00000000168	13.1353438811961	13.2092809438323	13.220882827918	13.3263358908144	13.3018673238253	13.2233551856276	13.1534794265042	13.2126803892192	13.1731982482368	13.2098366142932	13.1219559621144	13.3893100993465	13.2926622312816	13.2100052774181	13.1907106769742	13.1397343850059	13.2373377588417	13.1407570208015	13.2024914162168	13.2270088914111
ENSMUSG00000000171	12.591701520113	12.7276737878578	12.796648972802	12.7024429463914	12.7901420207992	12.7648139877806	12.7065068452558	12.6412033253898	12.9335978763863	12.5988941271976	12.6608171110556	12.7377567387462	12.769443791554	12.8412950278694	12.641207118712	12.6792810518106	12.7340339244848	12.6658343412914	12.8726006156072	12.7502033726039
ENSMUSG00000000184	10.6845967364576	10.5182081051265	10.4685295635818	10.5324755960591	10.3727437124402	10.7027975573581	10.6033408225936	10.7743518185801	10.858490107867	10.8348512398682	10.7886914581758	10.5363375434488	10.5439835841282	11.1015458420032	10.7313175087915	10.92407856725	10.6465005953327	10.9373406684141	11.0815412945828	10.5484790507923
ENSMUSG00000000194	12.7048350061658	12.6278341321173	12.4377406847229	12.5432407719133	12.5019491748118	12.5030396310571	12.5985207459954	12.6586853403407	12.36415732939	12.6586734515837	12.637606596678	12.5659385279169	12.510929041902	12.4754535808869	12.5983198185738	12.6031455490007	12.6437608512116	12.6349653710463	12.4182612956571	12.4333286179702
ENSMUSG00000000197	12.0233404221095	12.0281761576597	12.1430313970156	12.2330097490767	12.1927922566715	12.1983814134618	11.9026287704142	12.0187015256069	11.8624727083235	12.0068771378104	12.0210640784494	12.1522072145393	12.1609331243195	12.1738489681128	11.9151694388012	11.8606898641871	12.044351115046	12.065800415494	11.969753099824	12.1583700767073
ENSMUSG00000000202	8.80651380548554	8.79083083318684	8.80962932813342	8.7340971262519	8.77763761187797	8.71803342729528	8.75175349135629	8.81882830197077	8.80772657192199	8.80087803911098	8.80595268057721	8.71270387021538	8.77862946923555	8.69201770941858	8.72672879584619	8.7768919625344	8.73577154039018	8.74333527116676	8.73691736568719	8.81728735259634
ENSMUSG00000000204	8.99851885546677	8.66661732355759	8.69776019529336	8.55566246018527	8.69613489610333	8.74774189455568	8.68409060220662	8.69323483144193	8.93730923003794	8.69735127263268	8.70535996447751	8.66673490371861	8.66722914693344	8.63440673022108	8.86128274501	8.72709316809479	8.78135757177157	8.72700361857489	8.73691736568719	8.63128193410786
ENSMUSG00000000214	12.3690538910606	12.7221998881623	12.7835148143344	12.8850383594828	12.8793759891501	13.1039103622033	12.7127386662832	12.5124625308216	12.2132910640254	12.5503179147434	12.6555500999187	12.981316852526	12.8991654340068	12.8401895557979	12.5369124867867	12.5016282608615	12.7633119293065	12.7229191886346	12.7824696526974	12.757784374792
ENSMUSG00000000223	14.124893667219	13.656404618917	13.8003421641653	14.0703948404915	13.9373110378696	13.9848095396941	13.8560868023755	14.0767832412015	14.3917822433438	13.8811477369517	14.1602056797821	13.8265145546063	14.1391625667208	13.7544293809519	14.2902182636274	14.0072698536993	14.0535337691895	13.6041536475384	14.1791976557545	14.0807307280993
ENSMUSG00000000244	8.93273228269792	8.83816114760262	8.92534557412255	8.86432833995156	8.76626730741962	9.02994038053826	8.90272487422473	8.88257444105266	9.01904271236308	8.99467218588378	8.96172473021734	8.888225293687	8.91632999266717	9.04513039633712	8.99371267796711	9.01294667098338	8.87451975262366	8.90615120469868	9.01022805344975	9.03767377170986
ENSMUSG00000000253	11.4775444363647	11.7060947507368	11.8191327618891	11.7895569175787	11.8859215438592	11.8683372796975	11.6245276283149	11.610571738636	11.7494289105491	11.6040301992882	11.5946441286168	11.9050949590969	11.8985509510635	11.8822538263297	11.6104618362097	11.5314246506031	11.684206785373	11.608136113568	11.7558197773371	11.8041987336369
ENSMUSG00000000266	11.8150826329435	11.7350116810811	11.7908329088139	11.8855203697476	11.8129368623813	11.8059737643344	11.7693874007089	11.7561144142096	11.6705867340099	11.8136599280547	11.7708781625661	11.917751693335	11.8799588040703	11.7181261105991	11.7527778039708	11.8255083677989	11.8000424527302	11.7743287333635	11.7478465189152	11.8255489111494
ENSMUSG00000000275	11.7202456496475	11.6285172781509	11.5893070319492	11.638751378634	11.5203696906768	11.5963301163877	11.5316174130497	11.7391509658064	11.5543298176787	11.7728447867653	11.7145528878297	11.526207482719	11.5176710312994	11.4883029120629	11.6198534532037	11.700816564973	11.6095937512555	11.6590325561892	11.3940723304963	11.5277527318062
ENSMUSG00000000276	11.7849076781426	11.8228524485544	11.9432846148371	11.9878280815177	11.9647812443881	11.8761276806756	11.7378466568613	11.7903814351782	11.6664484407041	11.7458213901907	11.7671471221368	12.0100230675711	11.9202900104189	11.8414177517365	11.7446872350655	11.6922282160514	11.8332832750026	11.7840369907377	11.7279270557	11.9537562412312
ENSMUSG00000000278	12.2359013658581	12.2379457240531	11.2478419016705	11.2766900065364	11.3053675260846	11.4149057257549	12.1355725563569	12.275701024199	11.4506827213593	12.1897559113345	12.300754150427	11.2864300181781	11.3362699383494	11.4692680537562	12.187008640305	12.1669837892401	12.1980494282054	12.254533882012	11.5492897552411	11.253891570632
ENSMUSG00000000282	12.2639935029656	12.1388978375928	11.9663282025299	12.0645924017095	11.8938031497284	11.9771326007072	12.1458122055834	12.1660412521862	11.7450266873863	12.157787172902	12.1612249439159	12.0530470079591	11.9762738578603	11.8257384375629	12.0626327782306	12.181747173133	12.1379530746636	12.1250942253411	11.8116116402237	11.8928883268746
ENSMUSG00000000290	10.0112593401103	9.6214858731046	10.0261850232237	9.47465787569927	9.47734632183577	10.2681991141931	9.68740294901257	9.86984607895302	10.1721895766879	9.82847566611714	9.87820775169479	9.26423015094572	9.49257511429999	9.76055808682235	10.1771913911508	9.92816399694954	9.70307015869176	10.0128691981454	9.91377227958958	9.83222881590974
ENSMUSG00000000295	10.4515926667923	10.5205508191712	10.6013651421051	10.5192038300509	10.6175060002648	10.4779993817126	10.4626054883128	10.4802253878758	10.7115785090155	10.5086911000228	10.5364828144698	10.5717450479895	10.519353439348	10.597314803433	10.5225080562196	10.4694178009892	10.482178557865	10.4718358578497	10.5565276110384	10.6258281700841
ENSMUSG00000000296	9.6696066962328	9.69995580934409	9.80078407777187	9.89884263781322	9.81646290270471	9.66746095844651	9.70266608895401	9.72816003096644	9.92470906603232	9.70789649091988	9.62539758394061	9.84757326973115	9.83599144466931	10.057995249518	9.60411017694967	9.62698085653236	9.77847151913889	9.71906667730635	9.84513270548046	9.83616635442279
ENSMUSG00000000301	9.83449959097149	9.8792785556724	9.8471532714847	9.86531566498327	9.90901373216824	9.85667696142274	9.89650210114417	9.89883258864177	9.89204019245665	9.84229139208016	9.87968648932357	9.87038517430021	9.89624865466513	9.88569235217349	9.87626281111028	9.83126244370824	9.88568277188809	9.85867620940079	9.86729995855972	9.90090843431591
ENSMUSG00000000303	13.5901408392847	13.4654989455014	13.4523535899725	13.6147772535545	13.5673168740969	13.5844660407123	13.4382127336947	13.5354826854121	13.3265115326657	13.4999935778825	13.5540144627519	13.6353069610146	13.5408085956412	13.4167000771035	13.5336036890623	13.4386082089035	13.5956916036897	13.6219129571169	13.3894517764376	13.4461426355975
ENSMUSG00000000305	10.9664757838555	10.9978656259383	10.7197454685657	10.7134960811873	10.6201118641091	10.6321517067127	10.9758674709665	10.9624155070801	10.356832186226	10.9459377276642	10.8640873690821	10.7414220312911	10.6981102886173	10.705802594438	10.8418626062939	10.8894380914612	10.9742744122885	10.9094525470371	10.7010054190631	10.6873906101165
ENSMUSG00000000308	13.6622870328264	13.6593896984692	13.79693692096	13.835298070272	13.826024311799	13.6809979018124	13.7018047937619	13.7059996635392	13.7204534162473	13.7828817521823	13.6153966083331	13.9824157089516	13.823858417697	13.681386743594	13.7512257095289	13.7107123896288	13.8003980913905	13.6486857021456	13.6348206440068	13.7656150292891
ENSMUSG00000000317	9.09127531196705	9.04957439677987	9.06165489070862	9.08827786826216	8.99831247132336	9.07673265211354	9.06156749560767	8.98923584900778	9.17923039642212	9.13052648324141	9.12422591178025	9.13438710796682	9.05838074002932	9.00623656019056	9.13964384545897	9.19970920686079	9.14920976858771	9.03831926499387	9.25514191860294	9.03767377170986
ENSMUSG00000000318	9.26195087372684	9.07921959846461	9.26766917005855	9.06430879039766	9.11857116274441	9.23102293778338	9.22537670831206	9.27638493091416	9.57494006762689	9.2048666979274	9.20302675612499	9.15477504327745	9.14726033163792	9.33373868572136	9.37608706329503	9.39012669534612	9.23067889545099	9.47587421519657	9.40981501312477	9.12787114229756
ENSMUSG00000000320	9.33766325090824	9.22915466774038	9.26493734643946	9.10554003491627	9.03515793977268	9.44039928632355	9.1844050679091	9.31716118288833	9.31648568797031	9.29751042679002	9.15778352192281	9.25580677426283	9.17716791610975	9.19972325627651	9.40595448042233	9.34719836148711	9.21046618517019	9.81219515716184	9.30241888703137	9.16551748003472
ENSMUSG00000000326	12.1447295139581	12.1837330607987	12.2228899164744	12.1632041880467	12.1241706588881	12.1251853909463	12.2154986184984	12.1390935688887	12.1758353115786	12.1426969044228	12.2214006555335	12.159310815197	12.1400721010948	12.1130052675973	12.1526165378079	12.1977298265743	12.1495334681762	12.1223260835754	12.1549547364712	12.1294938792861
ENSMUSG00000000339	12.5449276638874	12.6923228587968	12.6764598135987	12.588665398832	12.6426093558257	12.6677637901695	12.5987529427352	12.599473938221	12.6364511045289	12.6011532430039	12.6076311800379	12.6396901534954	12.6444828922485	12.6067538190659	12.5541084131797	12.599633818734	12.6138466554669	12.6252569191483	12.5747510106474	12.6889745914115
ENSMUSG00000000340	10.6978901011023	10.567646884933	10.8445295779149	10.8490980956538	10.8140200575736	10.8121205329663	10.6858722909044	10.6471241637783	10.85475229881	10.7201430516392	10.6675761880963	10.8403562692867	10.8561493414328	10.8963786482634	10.6301174283117	10.6279248464667	10.6631727061725	10.690007907357	10.7550924682225	10.8206525913006
ENSMUSG00000000346	13.4706460667893	13.3600877151468	13.1313453955051	13.0892976273285	13.0538712587114	13.0685430012598	13.426908523661	13.3576582211549	13.2369802784362	13.3887939099551	13.4095056471935	13.0506338923618	13.086324511384	13.0681538907631	13.4021231560403	13.3740974416459	13.3575612690875	13.3745717153716	13.1201011500067	13.1098557162304
ENSMUSG00000000355	11.5953562711872	11.714832394807	11.6637005569527	11.6947389254279	11.654553787939	11.6266869404425	11.6546285205727	11.5846861549823	11.7504053167748	11.6243824393694	11.6551429164599	11.6179965235601	11.6696164506245	11.6615758875638	11.5844318409359	11.5983112335972	11.6298816804572	11.6021427744511	11.6753086376614	11.7131626557681
ENSMUSG00000000359	8.95416379457718	8.87855408065191	8.90874416326586	8.92914498936706	8.90611997545973	8.98390845238559	8.92551139086436	9.00334386637005	9.11647449480343	8.97937526609294	8.97248119389543	8.9393915912261	8.94108986715949	8.92405004085759	8.94480156364605	9.04843261996382	8.93384951940898	8.9302199524663	8.97307069525877	8.94015288417848
ENSMUSG00000000365	9.05549381083427	9.06757604249498	9.26766917005855	9.28825777322663	9.10558617620712	9.0075299760924	9.0397696726402	8.96713985350085	9.06406803102908	9.09535502362175	9.14682083622662	9.16469909391558	9.1156647008068	8.99941129628362	9.06648951639573	9.12094534055522	9.19309861195748	8.96004292116358	9.08153824300768	9.1470105501923
ENSMUSG00000000374	12.5043677139393	12.6183798592319	12.7884542262122	12.933999735112	12.8643932407702	12.7488542715108	12.5786451274234	12.5774683467734	12.7203526375417	12.5852640767308	12.5374546887853	12.8760111051174	12.8069725165015	12.6869765297445	12.4684244427729	12.5383618235783	12.588826314693	12.4580510937934	12.6744909151045	12.8412856696889
ENSMUSG00000000378	11.9214682646387	11.9623102446974	11.9212325294228	11.8563676102615	11.9124743334515	11.8937747912461	12.001641186666	11.8596527965067	11.8705634761559	11.9194933516627	11.9795922664439	11.9252917694049	11.8447045015092	11.8943210709552	11.8905873240328	11.9374450945164	11.9279301215804	11.900476949331	11.8579050532077	11.8944720408652
ENSMUSG00000000384	11.4208130350875	11.4130823499175	11.4042772996775	11.3225705069557	11.3763553266455	11.2874041939728	11.5002306991683	11.4239200875223	11.2618864441286	11.4192130381833	11.4482297088833	11.3893243301588	11.3922345295706	11.2877349359463	11.4553682091605	11.4514399095141	11.4765250037741	11.4432954934537	11.3027930582349	11.2829906454863
ENSMUSG00000000386	9.03870465687544	9.01795399245336	9.15446823750525	8.90287880368821	8.8990728773184	8.93897666259173	9.08242909804261	8.97463836605608	8.92896737157975	9.30609830026249	8.99819926979472	8.84909904127527	8.94898927767074	9.00623656019056	9.12479766990761	9.03355869986424	9.05375567359646	9.09996986227136	8.91746191406655	9.12297999348666
ENSMUSG00000000392	9.37266561815529	9.331058666144	9.28648335756069	9.32083008162076	9.3318424524926	9.59813420251414	9.3479664960267	9.48311541330946	9.64682323882777	9.43114411989663	9.38090542437658	9.36155762142156	9.35401578401411	9.36350307005113	9.58598777956237	9.46176390123611	9.37337670807876	9.60315575805412	9.64060081505216	9.40561054218847
ENSMUSG00000000399	12.8742455503579	12.9419698207571	12.8481586688937	12.9056060044665	12.9557714923515	12.8797170221503	12.9101463161016	12.8540289268901	12.882025057633	12.9295660386245	12.8815035368465	12.9427008335132	12.9203201854888	12.8221612385214	12.939650848354	12.8901320858408	12.957491829315	12.9295565241058	12.8685806810453	12.8836587722422
ENSMUSG00000000402	9.19566260777154	9.07921959846461	9.14119394443659	9.09984965200892	9.05008068904872	9.1548464777849	9.06156749560767	9.16656362485194	9.2667426920245	9.14729017934624	9.14682083622662	9.16469909391558	9.25459285078503	9.11996183740429	9.11466966528671	9.17335154533675	9.08041289917893	9.15979697692389	9.22028197206863	9.13752376739117
ENSMUSG00000000409	9.51088566277046	9.46254488651631	9.58776298888197	9.23622417788291	9.29127185591693	9.4233924260251	9.45832959974039	9.48628931977263	9.34393140226471	9.44894045568007	9.49110839423479	9.17927204899515	9.17716791610975	9.34504485120735	9.59120338745442	9.52517514145333	9.417782588403	9.42020938373199	9.312875486641	9.33919187879451
ENSMUSG00000000416	10.576086633157	10.4028572540014	10.1388952368629	10.136878313086	9.95695029946635	10.0775156566943	10.5493138217519	10.5108186008398	10.006015930014	10.5466553169797	10.5398454658925	10.1507404514917	10.141127538186	10.0666293434073	10.3913738472767	10.427977987753	10.4216520534423	10.3148428766873	10.0406612343897	10.1580357951058
ENSMUSG00000000420	12.1813311551142	12.0963039829663	12.0332937119544	12.0460842639018	12.0751094292336	12.096656850621	12.109319154148	12.202720123355	12.2111770638823	12.1372406116547	12.149345345429	12.037306739199	12.0899224678408	12.1801786960545	12.1687473598617	12.1613726694789	12.0567162633443	12.1793553175265	12.1861813174176	12.0632617908593
ENSMUSG00000000439	11.6082504810422	11.6685918889136	11.5166035263888	11.6120550308137	11.5451066591391	11.5481235403214	11.6555306662225	11.617500893449	11.5503959094908	11.627745939147	11.636632318619	11.5758025807246	11.4880744786308	11.5888596731416	11.6524781931258	11.65332022811	11.6441406801092	11.6298950099207	11.5579888609755	11.5122594332169
ENSMUSG00000000440	9.34022041358829	9.33859113381803	9.28116174402197	9.31282996505323	9.32880400740286	9.31572719377058	9.43218881995387	9.25067228217357	9.24040158980329	9.42391095211236	9.3520209729767	9.44413526012487	9.27567386010149	9.26595048941716	9.38282767251339	9.33830081356004	9.31746031725669	9.42659198773278	9.20821785279498	9.3071897359483
ENSMUSG00000000441	12.8592279652536	12.9226083418797	12.7797614799246	12.8106380871905	12.7447656132437	12.6948902239665	12.9116404316919	12.8435100325095	12.7530677651189	12.8459373643039	12.8791701235742	12.8244349286089	12.7708427635081	12.7669087058028	12.7624465380755	12.8297659405479	12.8697747755109	12.8122151458195	12.7495263273083	12.7620984519734
ENSMUSG00000000486	9.39194377346326	9.40309144408515	9.62996161896984	9.36328718424361	9.28804957514117	9.49460218911406	9.39900277331106	9.35942463151118	9.55159794630888	9.39049405388028	9.37053267310681	9.34686259090715	9.36139335272209	9.47517216234124	9.5208390812917	9.3956675978644	9.42031585436733	9.46686224547672	9.47933967573748	9.45783318179517
ENSMUSG00000000489	10.2778049218243	10.0090481155694	10.2396250639916	10.136878313086	10.0100767255077	10.0346613279229	10.0367502763004	10.1462574915837	10.2303391066718	10.3008580073286	10.1549460718565	10.1003579419468	10.152396968925	9.9752520550858	10.3370963221703	10.2326045166565	10.1620534153458	10.0857160704781	10.115905248394	10.0808129107117
ENSMUSG00000000530	10.4865583465939	10.443332945189	10.2033556705211	10.221821064472	10.2840385521616	10.3909991727896	10.456019933426	10.4309576810638	10.6174865087297	10.4787921375477	10.327150639223	10.1475556606926	10.2841041641133	10.305143684139	10.4955403126656	10.5104702087426	10.3720060342814	10.493705397928	10.4857202416333	10.3282104232193
ENSMUSG00000000531	9.74528151002831	9.73336229988506	9.86350793712477	9.86956584360198	9.88015351281755	9.86199623741358	9.85651210361402	9.80709052657324	9.92470906603232	9.92787612767516	9.79342843883068	9.89671611336976	9.97409436819367	9.85476806079957	9.74634845988254	9.88244750209277	9.80182667999207	9.83670907011342	9.88541815120359	9.89535458293078
ENSMUSG00000000532	12.0418168260951	12.0397601593732	12.1126695794332	12.2211432396125	12.1600285472801	12.0460496555742	12.0055176873777	12.0558242663379	11.9336757802567	12.0281177183247	12.0159459161369	12.2358689176779	12.1118960837071	12.1593253210916	11.9650189428506	11.9722308473897	12.0777470098764	12.0050525055156	12.0010571035639	12.123445612741
ENSMUSG00000000538	14.5582453203409	14.5642339273268	14.6271931104331	14.7137807564076	14.6221485757314	14.5545339523846	14.5764337300575	14.593486097202	14.4538967182525	14.6189627707196	14.5423794190238	14.7262896111996	14.6633897975387	14.5007756391758	14.5270460944968	14.5408898752181	14.6045308397083	14.5318617384102	14.4529342867405	14.5663727527612
ENSMUSG00000000552	11.5425578764622	11.4964013163582	11.7081114188656	11.8238212067293	11.8223137763607	11.8172038051286	11.5932950843688	11.6233373917222	11.9280923044698	11.6853386693322	11.5501694726793	12.0237304617479	11.8357517704519	12.0312463792126	11.5970066495903	11.6784558678876	11.6044755541249	11.6908705474247	11.935164490697	11.7552731485388
ENSMUSG00000000555	9.92984694409191	9.70479996002401	9.5913565109637	9.66314070039589	9.55156491879419	9.83693503835648	9.76140648354107	9.94674697348754	10.0659300235726	9.81447037350858	9.96619452834295	9.6434817724936	9.61373804606257	10.017396976657	9.88012872661749	10.1123467534738	9.84697810621879	10.0728179529093	10.0774036621192	9.79608782031631
ENSMUSG00000000560	11.2178299928795	11.2152500172645	11.1678381950917	11.276003773958	11.2156161028593	11.0505383441965	11.163735309088	11.1468949323761	10.9034461419961	11.1549472947079	11.2227273622804	11.2671734945128	11.1070841844827	11.0146370903793	11.0945789279235	11.1132666674068	11.1845915895928	11.0501777309649	10.961376713248	11.2626238711564
ENSMUSG00000000561	11.4802821421266	11.6181875954671	11.583390675143	11.6125939696435	11.6279828566822	11.5330954141628	11.597061150721	11.5583129301215	11.4305903362377	11.5452994236686	11.5671114745652	11.5394593086922	11.5739649182467	11.5166573401197	11.5449759022504	11.5924374761499	11.5262026774577	11.537613131294	11.4477572048245	11.5323673968027
