description	effective_domain_size	goshv	intersection_size	intersections	name	native	p_value	parents	precision	query	query_size	recall	significant	source	term_size	source_order	group_id	neglog10_fdr	coverage	fold_enrichment	rank_fdr	rank_fe	avg_rank	Direction
"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]"	25907	22788	278	[['IMP', 'IGI', 'ISO', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO'], [], ['IMP', 'IBA'], [], ['ISO', 'IEA'], [], [], ['IDA', 'ISO', 'IEA'], ['ISS', 'IEA'], [], ['IBA'], ['ISS', 'ISO', 'IEA'], ['ISO', 'IEA'], ['IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], [], [], ['IDA', 'IBA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['ISO', 'IEA'], ['IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], [], ['IEA'], ['IDA'], ['IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], [], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], [], [], ['IDA'], [], ['ISO', 'IEA'], [], [], [], [], [], [], ['ISS', 'IEA'], [], [], [], [], ['IMP', 'IGI'], ['IMP', 'IGI', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], [], ['ISO', 'IEA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'ISO', 'IBA', 'IEA'], [], [], [], [], [], ['ISO', 'IBA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'ISO', 'IBA', 'IEA'], [], ['IDA', 'IMP', 'ISO', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'ISS', 'ISO'], [], [], [], [], [], ['IMP', 'ISO', 'IEA'], [], ['ISS', 'IBA', 'IEA'], [], ['IEA'], [], ['IMP', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], [], [], [], [], ['IEA'], [], [], ['IGI'], [], [], [], [], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA'], [], [], [], [], [], [], ['IMP', 'ISO'], [], [], ['ISS', 'IEA'], [], [], [], [], ['IMP'], [], [], [], [], [], ['IDA', 'ISO', 'IBA', 'IEA'], [], ['IMP', 'IBA'], [], [], [], [], ['IMP', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], [], ['IMP', 'IEA'], ['IEA'], [], [], [], [], [], ['IGI'], [], ['IDA', 'IMP', 'IGI', 'IEA'], ['IGI'], [], ['IDA', 'ISO', 'IEA'], ['IMP'], [], ['IEA'], ['IMP'], ['IEA'], ['IMP', 'IEA'], ['ISO', 'IEA'], [], [], [], ['IDA', 'IBA', 'IEA'], [], [], ['IEA'], [], [], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['IMP'], ['IGI'], ['IEA'], [], [], [], ['IEA'], ['IEA'], [], [], [], [], [], [], ['IDA'], [], ['IDA', 'IMP', 'ISO', 'IEA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'ISO'], [], ['ISS', 'ISO', 'IEA'], [], [], ['IMP', 'IEA'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['IMP', 'ISO'], ['ISS', 'ISO', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], ['IDA', 'IBA'], [], [], [], ['IDA', 'IMP', 'IBA', 'IEA'], [], [], [], [], ['IMP'], ['IDA', 'ISO'], ['IMP', 'ISO', 'IEA'], ['ISS', 'IEA'], [], [], [], ['IMP'], [], ['IMP', 'ISS', 'IEA'], [], [], [], [], ['ISO'], [], ['IMP', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISO', 'IEA'], [], [], [], [], [], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], [], ['ISO'], ['IDA', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], [], [], ['IMP'], [], ['IDA', 'IEA'], [], [], [], [], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISO', 'IEA'], ['IDA', 'IBA'], [], ['ISO'], ['IMP'], ['IEA'], [], ['IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['ISO', 'IBA'], ['IEA'], [], ['IMP', 'ISS'], [], [], [], ['ISS', 'ISO', 'IEA'], ['ISO'], ['IEA'], ['IMP', 'ISO'], [], ['ISO', 'IEA'], [], ['ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], ['IDA', 'IMP', 'NAS', 'IEA'], [], ['IBA'], ['IDA', 'IMP', 'ISO', 'IBA', 'NAS', 'IEA'], [], [], [], ['IDA', 'IGI', 'IEA'], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IEA'], [], [], ['IEA'], [], ['IDA', 'ISS', 'ISO', 'IBA', 'TAS', 'IEA'], ['IGI', 'IEA'], [], ['ISS', 'ISO', 'IBA', 'IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IMP', 'ISO', 'IBA', 'IEA'], [], [], ['ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], [], ['IMP', 'IGI'], [], [], [], [], ['IDA', 'IGI'], ['ISO', 'IEA'], [], ['ISS', 'ISO'], [], ['IDA', 'IMP', 'ISO', 'IBA', 'IEA'], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], [], ['IDA', 'ISO', 'IEA'], ['ISS', 'IBA', 'IEA'], [], [], [], ['IEA'], ['ISS', 'ISO', 'NAS', 'IEA'], [], [], [], [], [], [], [], [], [], ['IMP'], ['IMP', 'IBA'], [], ['ISO'], ['ISO', 'IEA'], [], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'TAS', 'IEA'], [], [], [], ['IMP', 'ISO', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], [], ['NAS'], [], ['IBA', 'IEA'], [], [], ['IBA', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IMP', 'ISO', 'IEA'], [], [], [], ['IBA'], [], [], ['IMP', 'IBA'], ['ISS', 'IEA'], [], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], ['IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], [], ['IMP', 'IGI'], [], [], [], [], ['IDA', 'IMP', 'ISS', 'IEA'], [], ['ISO', 'IEA'], [], ['ISO', 'IEA'], ['IDA', 'IGI'], ['ISS', 'IEA'], [], ['IEA'], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], [], ['IDA'], ['IEA'], [], [], ['ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IMP'], [], ['IDA', 'IEA'], [], ['IMP', 'IGI'], [], [], [], ['IDA', 'ISO', 'IEA'], [], [], [], [], [], ['IMP'], [], [], ['ISS', 'IEA'], [], ['IMP', 'IBA'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['ISS', 'IEA'], [], [], [], [], [], [], [], [], ['IMP', 'ISO', 'IEA'], [], ['IDA', 'IEA'], [], ['IMP'], [], [], ['IEA'], [], ['IDA', 'IBA', 'TAS', 'IC'], ['IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], ['ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'NAS', 'IEA'], [], [], ['IMP', 'ISO', 'IEA'], [], [], ['IMP'], [], [], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'IEA'], [], [], ['IGI'], [], ['ISS', 'IEA'], [], [], [], [], [], [], ['IEA'], ['ISO', 'IEA'], ['IMP', 'IGI', 'ISO', 'IBA', 'IEA'], [], ['IMP'], [], [], ['IDA', 'IMP', 'IBA', 'IC'], ['IMP', 'IBA', 'IEA'], ['IEA'], [], ['IEA'], ['IEA'], [], [], [], [], ['ISS', 'ISO', 'IEA'], [], [], ['IDA'], ['IMP'], [], ['IMP', 'NAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'TAS', 'IEA'], [], [], ['IEA'], [], ['ISS', 'ISO', 'IEA'], ['ISS', 'IEA'], ['IEA'], [], [], ['IDA', 'IMP'], ['IDA', 'ISO', 'IBA', 'IEA'], [], [], ['ISO'], ['IDA', 'IMP'], [], [], [], [], [], ['IDA', 'IGI', 'ISO', 'IEA'], ['IDA', 'IGI'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], [], [], [], ['IEA'], [], ['IDA', 'IGI', 'IEA'], [], [], ['IDA', 'IEA'], [], [], [], ['ISO', 'IBA', 'IEA'], [], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], [], [], [], ['ISS', 'IEA'], [], [], [], ['IMP'], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], ['ISS', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], ['IGI', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISO', 'IEA'], [], ['IEA'], ['IMP'], [], [], [], [], ['IDA', 'IGI', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'ISO', 'IEA'], [], ['IDA', 'IBA', 'IEA']]	positive regulation of biological process	GO:0048518	9.893578912847805e-33	['GO:0008150', 'GO:0050789']	0.49029982363315694	query_1	567	0.04312083139444703	True	GO:BP	6447	12634	1	32.00464657787302	0.49029982363315694	1.9702493455660302	1.0	302.0	151.5	Upregulated
"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	25907	22792	266	[['IMP', 'IGI', 'ISO', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO'], [], ['IMP', 'IBA'], [], ['ISO', 'IEA'], [], [], ['IDA', 'ISO', 'IEA'], ['ISS', 'IEA'], [], ['IBA'], ['ISS', 'ISO', 'IEA'], [], ['IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], [], [], ['IDA', 'IBA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA', 'IEA'], ['ISO', 'IEA'], ['IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], [], ['IEA'], ['IDA'], ['IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], [], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], [], [], ['IDA'], [], [], [], [], [], [], [], [], ['ISS', 'IEA'], [], [], [], [], ['IMP', 'IGI'], ['IMP', 'IGI', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], [], ['ISO', 'IEA'], ['IDA'], ['ISS', 'ISO', 'IBA', 'IEA'], [], [], [], [], [], ['ISO', 'IBA'], ['ISO', 'IBA', 'IEA'], ['IDA', 'ISO', 'IBA', 'IEA'], [], ['IDA', 'IMP', 'ISO', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA', 'ISS', 'ISO'], [], [], [], [], [], ['ISO', 'IEA'], [], ['ISS', 'IBA', 'IEA'], [], ['IEA'], [], ['IMP', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], [], [], [], [], ['IEA'], [], [], [], [], [], [], [], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IDA'], [], [], [], [], [], [], ['IMP', 'ISO'], [], [], ['ISS', 'IEA'], [], [], [], [], ['IMP'], [], [], [], [], [], ['IDA', 'ISO', 'IBA', 'IEA'], [], ['IMP', 'IBA'], [], [], [], [], ['IMP', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], [], ['IMP', 'IEA'], ['IEA'], [], [], [], [], [], ['IGI'], [], ['IDA', 'IMP', 'IGI', 'IEA'], ['IGI'], [], ['IDA', 'ISO', 'IEA'], ['IMP'], [], ['IEA'], [], ['IEA'], ['IMP', 'IEA'], ['ISO', 'IEA'], [], [], [], ['IDA', 'IBA', 'IEA'], [], [], ['IEA'], [], [], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IBA'], ['IMP'], ['IGI'], ['IEA'], [], [], [], ['IEA'], ['IEA'], [], [], [], [], [], [], ['IDA'], [], ['IDA', 'ISO', 'IEA'], ['IEA'], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'ISO'], [], ['ISS', 'ISO', 'IEA'], [], [], ['IMP', 'IEA'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['IMP', 'ISO'], ['ISS', 'ISO', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], ['IDA', 'IBA'], [], [], [], ['IDA', 'IMP', 'IBA', 'IEA'], [], [], [], [], ['IMP'], ['IDA', 'ISO'], ['ISO', 'IEA'], ['ISS', 'IEA'], [], [], [], ['IMP'], [], ['IMP', 'ISS', 'IEA'], [], [], [], [], ['ISO'], [], ['IMP', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IEA'], [], [], [], ['IDA', 'IMP', 'ISO', 'IEA'], [], [], [], [], [], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], [], ['ISO'], ['IDA', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], [], [], ['IMP'], [], ['IDA', 'IEA'], [], [], [], [], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'ISO', 'IEA'], ['IDA', 'IBA'], [], ['ISO'], ['IMP'], ['IEA'], [], ['IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP'], ['ISO', 'IBA'], ['IEA'], [], ['IMP', 'ISS'], [], [], [], ['ISS', 'ISO', 'IEA'], [], ['IEA'], [], [], ['ISO', 'IEA'], [], ['ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], ['IDA', 'IMP', 'IEA'], [], ['IBA'], ['IDA', 'IMP', 'ISO', 'IBA', 'NAS', 'IEA'], [], [], [], ['IGI', 'IEA'], [], ['IMP', 'ISS', 'IBA', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IEA'], [], [], ['IEA'], [], ['IDA', 'ISS', 'ISO', 'IBA', 'TAS', 'IEA'], ['IGI', 'IEA'], [], ['ISS', 'ISO', 'IBA', 'IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IMP', 'ISO', 'IBA', 'IEA'], [], [], ['ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], [], ['IMP', 'IGI'], [], [], [], [], ['IDA', 'IGI'], ['ISO', 'IEA'], [], ['ISS', 'ISO'], [], ['IDA', 'IMP', 'ISO', 'IBA'], [], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], [], ['IDA', 'ISO', 'IEA'], ['ISS', 'IBA', 'IEA'], [], [], [], ['IEA'], ['ISS', 'ISO', 'NAS', 'IEA'], [], [], [], [], [], [], [], [], [], ['IMP'], ['IMP', 'IBA'], [], ['ISO'], ['ISO', 'IEA'], [], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IBA', 'TAS', 'IEA'], [], [], [], ['ISO', 'IEA'], [], [], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], [], ['NAS'], [], ['IBA', 'IEA'], [], [], ['IBA', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IMP', 'ISO', 'IEA'], [], [], [], ['IBA'], [], [], ['IMP'], ['ISS', 'IEA'], [], [], ['IMP', 'ISS', 'IEA'], [], [], ['IMP', 'IGI', 'ISS', 'ISO', 'IEA'], [], [], [], ['IMP', 'IGI'], [], [], [], [], ['IDA', 'IMP', 'ISS', 'IEA'], [], ['ISO', 'IEA'], [], ['ISO', 'IEA'], ['IDA', 'IGI'], ['ISS', 'IEA'], [], ['IEA'], [], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], [], ['IDA'], ['IEA'], [], [], ['ISS', 'ISO', 'IEA'], ['IMP', 'ISS', 'ISO', 'IEA'], [], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP'], ['IMP'], [], ['IDA', 'IEA'], [], ['IMP', 'IGI'], [], [], [], ['IDA', 'ISO', 'IEA'], [], [], [], [], [], ['IMP'], [], [], ['ISS', 'IEA'], [], ['IMP', 'IBA'], [], ['IMP', 'ISO', 'IEA'], ['ISS', 'IEA'], [], [], [], [], [], [], [], [], ['IMP', 'ISO', 'IEA'], [], ['IDA', 'IEA'], [], ['IMP'], [], [], ['IEA'], [], ['IDA', 'IBA', 'TAS', 'IC'], ['IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], ['ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], [], ['IMP', 'ISO', 'IEA'], [], [], [], [], [], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'IEA'], [], [], ['IGI'], [], ['ISS', 'IEA'], [], [], [], [], [], [], ['IEA'], ['ISO', 'IEA'], ['IMP', 'IGI', 'ISO', 'IBA', 'IEA'], [], ['IMP'], [], [], ['IDA', 'IMP', 'IBA', 'IC'], ['IMP', 'IBA', 'IEA'], ['IEA'], [], ['IEA'], ['IEA'], [], [], [], [], ['ISS', 'ISO', 'IEA'], [], [], ['IDA'], ['IMP'], [], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], [], [], ['IEA'], [], ['ISS', 'ISO', 'IEA'], ['ISS', 'IEA'], ['IEA'], [], [], ['IDA', 'IMP'], ['IDA', 'ISO', 'IBA', 'IEA'], [], [], ['ISO'], [], [], [], [], [], [], ['IDA', 'IGI', 'ISO', 'IEA'], ['IDA', 'IGI'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], [], [], [], ['IEA'], [], ['IDA', 'IGI', 'IEA'], [], [], ['IDA', 'IEA'], [], [], [], ['ISO', 'IBA', 'IEA'], [], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], [], [], [], ['ISS', 'IEA'], [], [], [], [], ['IMP', 'ISS', 'ISO', 'IBA', 'IEA'], [], [], ['IEA'], ['ISS', 'ISO', 'IEA'], [], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISO', 'IEA'], [], ['IGI', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISO', 'IEA'], [], ['IEA'], [], [], [], [], [], ['IDA', 'IGI', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'ISO', 'IEA'], [], []]	positive regulation of cellular process	GO:0048522	1.6281163284298185e-31	['GO:0009987', 'GO:0048518', 'GO:0050794']	0.4691358024691358	query_1	567	0.043642329778506975	True	GO:BP	6095	12638	1	30.788314568126015	0.4691358024691358	1.994077314941411	2.0	297.0	149.5	Upregulated
