contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0090066	regulation of anatomical structure size	0.00021551430401710043	547	657	37	25907	['GO:0065008']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0030155	regulation of cell adhesion	0.00022773711933103916	769	657	46	25907	['GO:0007155', 'GO:0050794']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0050890	cognition	0.00024942317942715914	369	657	29	25907	['GO:0050877']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0006996	organelle organization	0.0002495661038698688	3494	657	137	25907	['GO:0016043']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0051046	regulation of secretion	0.00026028287002208115	722	657	44	25907	['GO:0046903', 'GO:0051049']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0007267	cell-cell signaling	0.0002822634251941688	1398	657	69	25907	['GO:0007154', 'GO:0023052']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0006979	response to oxidative stress	0.00028304102218104405	415	657	31	25907	['GO:0006950']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0060627	regulation of vesicle-mediated transport	0.00028572199080340727	577	657	38	25907	['GO:0016192', 'GO:0050794', 'GO:0051049']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0048646	anatomical structure formation involved in morphogenesis	0.00028935175608453155	1230	657	63	25907	['GO:0009653', 'GO:0032502']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0009894	regulation of catabolic process	0.0003676125917544476	965	657	53	25907	['GO:0009056', 'GO:0019222']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0055085	transmembrane transport	0.00038798787490091247	1525	657	73	25907	['GO:0006810', 'GO:0009987']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0007610	behavior	0.0004285417778193195	786	657	46	25907	['GO:0032501']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0098542	defense response to other organism	0.0004317320737308221	1244	657	63	25907	['GO:0006952', 'GO:0051707']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0051247	positive regulation of protein metabolic process	0.00043624292048637705	917	657	51	25907	['GO:0010604', 'GO:0019538', 'GO:0051246']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0035295	tube development	0.0004545661004876507	1190	657	61	25907	['GO:0007275', 'GO:0048856']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0051051	negative regulation of transport	0.0004644511079081641	447	657	32	25907	['GO:0006810', 'GO:0048519', 'GO:0051049']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.0005385361369109696	1538	657	73	25907	['GO:0006139', 'GO:0009892', 'GO:0019219']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0036010	protein localization to endosome	0.0006602311741211588	27	657	8	25907	['GO:0033365']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0009628	response to abiotic stimulus	0.0006889231770442002	1289	657	64	25907	['GO:0050896']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0050767	regulation of neurogenesis	0.0006914937211561123	455	657	32	25907	['GO:0022008', 'GO:0051960', 'GO:0060284']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0007155	cell adhesion	0.0007466793340084902	1435	657	69	25907	['GO:0009987']
ipsi_vs_contra_in_ff	bend-point selected genes	REAC	REAC:R-MMU-1280215	Cytokine Signaling in Immune system	0.0007545431244591233	448	333	39	8469	['REAC:R-MMU-168256']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0048598	embryonic morphogenesis	0.0008165734302029849	651	657	40	25907	['GO:0009653', 'GO:0009790']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0045087	innate immune response	0.0008178555813712064	963	657	52	25907	['GO:0006955', 'GO:0140546']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0008449452998109098	627	657	39	25907	['GO:0010605', 'GO:0019538', 'GO:0051246']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0070201	regulation of establishment of protein localization	0.000848798577243195	578	657	37	25907	['GO:0032880', 'GO:0045184']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:1901652	response to peptide	0.0008742152073141186	1185	657	60	25907	['GO:0042221']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0030335	positive regulation of cell migration	0.0008854360577402336	579	657	37	25907	['GO:0016477', 'GO:0030334', 'GO:2000147']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:1990778	protein localization to cell periphery	0.0008929058976389929	392	657	29	25907	['GO:0008104']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0072657	protein localization to membrane	0.0009191201246659813	654	657	40	25907	['GO:0008104', 'GO:0051668']
ipsi_vs_contra_in_ff	bend-point selected genes	KEGG	KEGG:04668	TNF signaling pathway	0.0009559963810253797	115	323	15	9330	['KEGG:00000']
ipsi_vs_contra_in_ff	bend-point selected genes	KEGG	KEGG:05210	Colorectal cancer	0.0009616146495084126	88	323	13	9330	['KEGG:00000']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:2000146	negative regulation of cell motility	0.0009903035331469549	307	657	25	25907	['GO:0040013', 'GO:0048523', 'GO:0048870', 'GO:2000145']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0007611	learning or memory	0.001035788619764643	329	657	26	25907	['GO:0007610', 'GO:0050890']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0045892	negative regulation of DNA-templated transcription	0.0011473580497171755	1308	657	64	25907	['GO:0006351', 'GO:0006355', 'GO:1902679']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0034097	response to cytokine	0.0011914109756084102	1168	657	59	25907	['GO:1901652']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0072359	circulatory system development	0.0013940945621059493	1230	657	61	25907	['GO:0048731']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:1902679	negative regulation of RNA biosynthetic process	0.001416110727163356	1316	657	64	25907	['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']
ipsi_vs_contra_in_ff	bend-point selected genes	GO:BP	GO:0048511	rhythmic process	0.0014769903054460427	357	657	27	25907	['GO:0008150']
